OCC|Date exportation|Pays d'exportation|Quantite|PU|PT|Devise|EQ EU|EQ DT|Produit
ecocert|2025-01-06 00:00:00|uae|52.42|38.56111616|630.71744|3.304|611.7959168|2021.3737091072|ho au citron
ecocert|2025-01-06 00:00:00|uae|21.84|38.56432104|262.80072|3.304|254.9166984|842.2447715135999|ho à l'ail
ecocert|2025-01-07 00:00:00|usa|126000.0|15.5743952|617400.0|3.304|593938.8|1962373.7952|huile d'olives
ecocert|2025-01-07 00:00:00|Italie|50000.0|10.2424|155000.0|3.304|155000.0|512120.0|huile d'olives
ecocert|2025-01-07 00:00:00|arabie saoudite|2451.46|27.30286831999999|66931.88957174718|3.304|20257.8358268|66931.88957174719|huile d'olives
ecocert|2025-01-07 00:00:00|Italie|80000.0|10.2424|248000.0|3.304|248000.0|819392.0|huile d'olives
ecocert|2025-01-07 00:00:00|Italie|20000.0|10.2424|62000.0|3.304|62000.0|204848.0|huile d'olives
ecocert|2025-01-07 00:00:00|Italie|30000.0|17.5112|159000.0|3.304|159000.0|525336.0|huile d'olives
ecocert|2025-01-07 00:00:00|France|14542.0|17.51120000000005|77072.59999999999|3.30400000000001|77072.59999999999|254647.8704000007|huile d'olives
ecocert|2025-01-07 00:00:00|France|6232.0|17.51120000000005|33029.6|3.30400000000001|33029.6|109129.7984000003|huile d'olives
ecocert|2025-01-07 00:00:00|France|4154.0|17.51120000000005|22016.2|3.30400000000001|22016.2|72741.52480000022|huile d'olives
ecocert|2025-01-07 00:00:00|usa|48000.0|12.53868|182160.0|3.304|182160.0|601856.64|huile d'olives
ecocert|2025-01-07 00:00:00|usa|20500.0|11.26759816|72672.5|3.304|69910.94499999999|230985.76228|huile d'olives
ecocert|2025-01-07 00:00:00|France|29000.0|16.09048000000005|141230.0|3.30400000000001|141230.0|466623.9200000014|huile d'olives
ecocert|2025-01-07 00:00:00|France|29000.0|16.09048000000005|141230.0|3.30400000000001|141230.0|466623.9200000014|huile d'olives
ecocert|2025-01-07 00:00:00|Espagne|210000.0|11.23360000000007|714000.0|3.30400000000002|714000.0|2359056.000000014|huile d'olives
ecocert|2025-01-07 00:00:00|France|29000.0|16.0904800000001|141230.0|3.30400000000002|141230.0|466623.9200000028|huile d'olives
ecocert|2025-01-07 00:00:00|France|29000.0|16.0904800000001|141230.0|3.30400000000002|141230.0|466623.9200000028|huile d'olives
ecocert|2025-01-08 00:00:00|France|14542.0|17.5112000000001|77072.59999999999|3.30400000000002|77072.59999999999|254647.8704000015|huile d'olives
ecocert|2025-01-08 00:00:00|France|3462.0|17.51120000000011|18348.6|3.30400000000002|18348.6|60623.77440000036|huile d'olives
ecocert|2025-01-08 00:00:00|France|3462.0|17.51120000000011|18348.6|3.30400000000002|18348.6|60623.77440000036|huile d'olives
ecocert|2025-01-09 00:00:00|Italie|90000.0|11.2438|306000.0|3.307|306000.0|1011942.0|huile d'olives
ecocert|2025-01-09 00:00:00|France|3462.0|17.5271|18348.6|3.307|18348.6|60678.82019999999|huile d'olives
ecocert|2025-01-09 00:00:00|Italie|240000.0|10.9131|792000.0|3.307|792000.0|2619144.0|huile d'olives
ecocert|2025-01-09 00:00:00|Autriche|4030.0|16.535|20150.0|3.307|20150.0|66636.05|huile d'olives
ecocert|2025-01-09 00:00:00|Italie|29080.0|11.07845|97418.0|3.307|97418.0|322161.326|huile d'olives
ecocert|2025-01-09 00:00:00|Italie|28660.0|11.07845|96011.0|3.307|96011.0|317508.377|huile d'olives
ecocert|2025-01-09 00:00:00|Italie|32260.0|11.07845|108071.0|3.307|108071.0|357390.797|huile d'olives
ecocert|2025-01-09 00:00:00|Espagne|128000.0|11.2438|435200.0|3.307|435200.0|1439206.4|huile d'olives
ecocert|2025-01-09 00:00:00|Espagne|82000.0|11.2438|278800.0|3.307|278800.0|921991.6|huile d'olives
ecocert|2025-01-10 00:00:00|Italie|35910.0|11.07845|120298.5|3.307|120298.5|397827.1395|huile d'olives
ecocert|2025-01-10 00:00:00|Italie|90000.0|10.5824|288000.0|3.307|288000.0|952416.0|huile d'olives
ecocert|2025-01-10 00:00:00|Italie|30000.0|10.5824|96000.0|3.307|96000.0|317472.0|huile d'olives
ecocert|2025-01-10 00:00:00|Espagne|96000.0|10.5824|307200.0|3.307|307200.0|1015910.4|huile d'olives
ecocert|2025-01-10 00:00:00|Italie|90000.0|10.5824|288000.0|3.307|288000.0|952416.0|huile d'olives
ecocert|2025-01-10 00:00:00|Italie|250000.0|10.5824|800000.0|3.307|800000.0|2645600.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|30000.0|10.5408|96000.0|3.294|96000.0|316224.0|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|96000.0|10.5408|307200.0|3.294|307200.0|1011916.8|huile d'olives
ecocert|2025-01-13 00:00:00|Allemagne|2584.49|11.1996|8787.266|3.294|8787.266|28945.254204|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|21280.0|10.8702|70224.0|3.294|70224.0|231317.856|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|3640.0|10.8702|12012.0|3.294|12012.0|39567.528|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|35650.0|10.8702|117645.0|3.294|117645.0|387522.63|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|10660.0|10.8702|35178.0|3.294|35178.0|115876.332|huile d'olives
ecocert|2025-01-13 00:00:00|Italie|17610.0|10.8702|58113.0|3.294|58113.0|191424.222|huile d'olives
ecocert|2025-01-14 00:00:00|Italie|60000.0|14.04625|255000.0|3.305|255000.0|842775.0|huile d'olives
ecocert|2025-01-14 00:00:00|Italie|30000.0|11.237|102000.0|3.305|102000.0|337110.0|huile d'olives
ecocert|2025-01-15 00:00:00|Italie|30000.0|10.5952|96000.0|3.311|96000.0|317856.0|huile d'olives
ecocert|2025-01-15 00:00:00|Italie|60000.0|10.9263|198000.0|3.311|198000.0|655578.0|huile d'olives
ecocert|2025-01-15 00:00:00|Espagne|64500.0|13.07845|254775.0|3.311|254775.0|843560.025|huile d'olives
ecocert|2025-01-15 00:00:00|Italie|90000.0|11.2574|306000.0|3.311|306000.0|1013166.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|90000.0|11.2404|306000.0|3.306|306000.0|1011636.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-16 00:00:00|usa|126000.0|16.1994|617400.0|3.306|617400.0|2041124.4|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|180000.0|11.2404|612000.0|3.306|612000.0|2023272.0|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|61160.0|11.2404|207944.0|3.306|207944.0|687462.8640000001|huile d'olives
ecocert|2025-01-16 00:00:00|usa|6356.0|30.14199216|59619.28000000001|3.306|57949.94016|191582.50216896|huile d'olives
ecocert|2025-01-16 00:00:00|Italie|30000.0|10.9098|99000.0|3.306|99000.0|327294.0|huile d'olives
ecocert|2025-01-17 00:00:00|Italie|210520.0|11.4057|726294.0|3.306|726294.0|2401127.964|huile d'olives
ecocert|2025-01-17 00:00:00|Italie|55000.0|10.5792|176000.0|3.306|176000.0|581856.0|huile d'olives
ecocert|2025-01-17 00:00:00|Italie|55000.0|10.5792|176000.0|3.306|176000.0|581856.0|huile d'olives
ecocert|2025-01-17 00:00:00|Italie|90000.0|13.224|360000.0|3.306|360000.0|1190160.0|huile d'olives
ecocert|2025-01-20 00:00:00|Italie|251405.0|10.6336|804496.0|3.323|804496.0|2673340.208|huile d'olives
ecocert|2025-01-20 00:00:00|Italie|120000.0|10.6336|384000.0|3.323|384000.0|1276032.0|huile d'olives
ecocert|2025-01-20 00:00:00|Espagne|90000.0|11.46435|310500.0|3.323|310500.0|1031791.5|huile d'olives
ecocert|2025-01-20 00:00:00|France|13190.4|11.2982|44847.36|3.323|44847.36|149027.77728|huile d'olives
ecocert|2025-01-20 00:00:00|Espagne|210000.0|11.2982|714000.0|3.323|714000.0|2372622.0|huile d'olives
ecocert|2025-01-20 00:00:00|canada|18400.0|16.887486|96600.0|3.323|93508.8|310729.7424|huile d'olives
ecocert|2025-01-21 00:00:00|Italie|60000.0|10.9428|198000.0|3.316|198000.0|656568.0|huile d'olives
ecocert|2025-01-21 00:00:00|Italie|120000.0|13.5956|491999.9999999999|3.316|491999.9999999999|1631472.0|huile d'olives
ecocert|2025-01-21 00:00:00|Italie|30000.0|10.9428|99000.0|3.316|99000.0|328284.0|huile d'olives
ecocert|2025-01-21 00:00:00|Italie|60000.0|11.2744|204000.0|3.316|204000.0|676464.0|huile d'olives
ecocert|2025-01-22 00:00:00|France|4847.0|17.6066|25689.1|3.322|25689.1|85339.1902|huile d'olives
ecocert|2025-01-22 00:00:00|France|14542.0|17.6066|77072.59999999999|3.322|77072.59999999999|256035.1772|huile d'olives
ecocert|2025-01-22 00:00:00|France|14542.0|17.6066|77072.59999999999|3.322|77072.59999999999|256035.1772|huile d'olives
ecocert|2025-01-22 00:00:00|France|14542.0|17.6066|77072.59999999999|3.322|77072.59999999999|256035.1772|huile d'olives
ecocert|2025-01-22 00:00:00|France|15605.0|17.6066|82706.5|3.322|82706.5|274750.993|huile d'olives
ecocert|2025-01-22 00:00:00|Italie|60000.0|10.9626|198000.0|3.322|198000.0|657756.0|huile d'olives
ecocert|2025-01-22 00:00:00|Italie|150000.0|10.9626|495000.0|3.322|495000.0|1644390.0|huile d'olives
ecocert|2025-01-23 00:00:00|russie|7035.0|24.340146|51622.83|3.317|51622.83|171232.92711|huile d'olives
ecocert|2025-01-23 00:00:00|canada|2308.0|15.12552|10963.0|3.317|10524.48|34909.70016|huile d'olives
ecocert|2025-01-23 00:00:00|France|10696.0|17.5801|56688.8|3.317|56688.8|188036.7496|huile d'olives
ecocert|2025-01-23 00:00:00|canada|7862.88|30.33383232|74901.79488|3.317|71905.72308479999|238511.2834722816|huile d'olives
ecocert|2025-01-23 00:00:00|maroc|86000.0|15.72258|407640.0|3.317|407640.0|1352141.88|huile d'olives
ecocert|2025-01-24 00:00:00|Espagne|1976.0|21.391587|13140.4|3.33|12693.6264|42269.775912|huile d'olives
ecocert|2025-01-24 00:00:00|Espagne|3459.0|21.391587|23002.35|3.33|22220.2701|73993.499433|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|120000.0|11.322|408000.0|3.33|408000.0|1358640.0|huile d'olives
ecocert|2025-01-24 00:00:00|Espagne|300000.0|10.656|960000.0|3.33|960000.0|3196800.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|60000.0|10.656|639360.0|3.33|192000.0|639360.0|huile d'olives
ecocert|2025-01-24 00:00:00|Espagne|90000.0|10.989|297000.0|3.33|297000.0|989010.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|30000.0|12.987|117000.0|3.33|117000.0|389610.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|30000.0|10.656|96000.0|3.33|96000.0|319680.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|30000.0|10.656|96000.0|3.33|96000.0|319680.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|30000.0|10.656|96000.0|3.33|96000.0|319680.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|30000.0|10.656|96000.0|3.33|96000.0|319680.0|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|60000.0|10.989|198000.0|3.33|198000.0|659340.0|huile d'olives
ecocert|2025-01-24 00:00:00|France|14542.0|17.649|77072.59999999999|3.33|77072.59999999999|256651.758|huile d'olives
ecocert|2025-01-24 00:00:00|France|3462.0|17.649|18348.6|3.33|18348.6|61100.838|huile d'olives
ecocert|2025-01-24 00:00:00|Italie|120000.0|12.654|456000.0|3.33|456000.0|1518480.0|huile d'olives
ecocert|2025-01-27 00:00:00|Allemagne|3589.0|13.0221|13997.1|3.339|13997.1|46736.3169|huile d'olives
ecocert|2025-01-27 00:00:00|Italie|30000.0|10.6848|96000.0|3.339|96000.0|320544.0|huile d'olives
ecocert|2025-01-27 00:00:00|Italie|30000.0|10.6848|96000.0|3.339|96000.0|320544.0|huile d'olives
ecocert|2025-01-27 00:00:00|France|14542.0|17.6967|77072.59999999999|3.339|77072.59999999999|257345.4114|huile d'olives
ecocert|2025-01-27 00:00:00|France|14542.0|17.6967|77072.59999999999|3.339|77072.59999999999|257345.4114|huile d'olives
ecocert|2025-01-27 00:00:00|France|14542.0|17.6967|77072.59999999999|3.339|77072.59999999999|257345.4114|huile d'olives
ecocert|2025-01-27 00:00:00|France|14542.0|17.6967|77072.59999999999|3.339|77072.59999999999|257345.4114|huile d'olives
ecocert|2025-01-27 00:00:00|Italie|90000.0|14.3577|387000.0|3.339|387000.0|1292193.0|huile d'olives
ecocert|2025-01-27 00:00:00|Italie|30000.0|11.0187|99000.0|3.339|99000.0|330561.0|huile d'olives
ecocert|2025-01-27 00:00:00|Italie|231000.0|13.85685|958650.0000000001|3.339|958650.0000000001|3200932.350000001|huile d'olives
ecocert|2025-01-28 00:00:00|Pays-Bas|1976.0|10.9362|6520.799999999999|3.314|6520.799999999999|21609.9312|huile d'olives
ecocert|2025-01-28 00:00:00|Pays-Bas|3459.0|10.9362|11414.7|3.314|11414.7|37828.3158|huile d'olives
ecocert|2025-01-28 00:00:00|Italie|60000.0|11.2676|204000.0|3.314|204000.0|676056.0|huile d'olives
ecocert|2025-01-29 00:00:00|Italie|29480.0|10.9362|97284.0|3.314|97284.0|322399.176|huile d'olives
ecocert|2025-01-29 00:00:00|France|9695.0|17.596|51383.5|3.32|51383.5|170593.22|huile d'olives
ecocert|2025-01-29 00:00:00|France|4847.0|13.28|19388.0|3.32|19388.0|64368.16|huile d'olives
ecocert|2025-01-29 00:00:00|Italie|60000.0|12.284|222000.0|3.32|222000.0|737040.0|huile d'olives
ecocert|2025-01-29 00:00:00|Espagne|60000.0|13.28|240000.0|3.32|240000.0|796800.0|huile d'olives
ecocert|2025-01-30 00:00:00|usa|41000.0|14.27538|176505.0|3.316|176505.0|585290.58|huile d'olives
ecocert|2025-01-30 00:00:00|Espagne|30000.0|12.6008|378024.0|3.316|114000.0|378024.0|huile d'olives
ecocert|2025-01-30 00:00:00|Italie|240000.0|11.606|2785440.0|3.316|840000.0|2785440.0|huile d'olives
ecocert|2025-01-30 00:00:00|Italie|40000.0|11.606|140000.0|3.316|140000.0|464240.0|huile d'olives
ecocert|2025-01-30 00:00:00|Italie|60000.0|10.9428|198000.0|3.316|198000.0|656568.0|huile d'olives
ecocert|2025-01-30 00:00:00|Lituanie|12764.0|13.264|51056.0|3.316|51056.0|169301.696|huile d'olives
ecocert|2025-01-31 00:00:00|Italie|238000.0|13.5751|975799.9999999999|3.311|975799.9999999999|3230873.799999999|huile d'olives
ecocert|2025-01-31 00:00:00|Italie|120000.0|13.9062|504000.0|3.311|504000.0|1668744.0|huile d'olives
ecocert|2025-01-31 00:00:00|arabie saoudite|432.43|36.788832234|4989.37734|3.311|4804.77037842|15908.59472294862|ho au fine herbe
ecocert|2025-01-31 00:00:00|arabie saoudite|432.43|36.788832234|4989.37734|3.311|4804.77037842|15908.59472294862|ho au basilic
ecocert|2025-01-31 00:00:00|arabie saoudite|432.43|36.788832234|4989.37734|3.311|4804.77037842|15908.59472294862|ho au romarin
ecocert|2025-01-31 00:00:00|arabie saoudite|432.43|36.788832234|4989.37734|3.311|4804.77037842|15908.59472294862|ho au citron
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho au citron
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho au fine herbe
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho à l'ail
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho au piment
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho au basilic
ecocert|2025-01-31 00:00:00|arabie saoudite|109.2|36.788832234|1259.9496|3.311|1213.3314648|4017.3404799528|ho au romarin
ecocert|2025-02-03 00:00:00|Italie|60000.0|13.86|252000.0|3.3|252000.0|831600.0|huile d'olives
ecocert|2025-02-03 00:00:00|Italie|89900.0|13.86|377580.0|3.3|377580.0|1246014.0|huile d'olives
ecocert|2025-02-03 00:00:00|Italie|30100.0|13.86|126420.0|3.3|126420.0|417186.0|huile d'olives
ecocert|2025-02-03 00:00:00|France|2490.0|14.85|11205.0|3.3|11205.0|36976.5|huile d'olives
ecocert|2025-02-03 00:00:00|France|611.5|14.85|2751.75|3.3|2751.75|9080.775|huile d'olives
ecocert|2025-02-03 00:00:00|France|3412.5|14.85|15356.25|3.3|15356.25|50675.625|huile d'olives
ecocert|2025-02-03 00:00:00|France|52.0|14.85|234.0|3.3|234.0|772.1999999999999|huile d'olives
ecocert|2025-02-03 00:00:00|France|259.0|14.85|1165.5|3.3|1165.5|3846.15|huile d'olives
ecocert|2025-02-03 00:00:00|France|1781.0|14.85|8014.5|3.3|8014.5|26447.85|huile d'olives
ecocert|2025-02-03 00:00:00|France|2730.0|14.85|12285.0|3.3|12285.0|40540.5|huile d'olives
ecocert|2025-02-03 00:00:00|France|1638.0|14.85|7371.0|3.3|7371.0|24324.3|huile d'olives
ecocert|2025-02-03 00:00:00|France|2730.0|14.85|12285.0|3.3|12285.0|40540.5|huile d'olives
ecocert|2025-02-03 00:00:00|France|1365.0|14.85|6142.5|3.3|6142.5|20270.25|huile d'olives
ecocert|2025-02-03 00:00:00|usa|20500.0|13.5135|277026.75|3.3|83947.5|277026.75|huile d'olives
ecocert|2025-02-04 00:00:00|Italie|30000.0|13.248|120000.0|3.312|120000.0|397440.0|huile d'olives
ecocert|2025-02-04 00:00:00|Espagne|210000.0|10.9296|693000.0|3.312|693000.0|2295216.0|huile d'olives
ecocert|2025-02-03 00:00:00|Italie|30000.0|10.56|316800.0|3.3|96000.0|316800.0|huile d'olives
ecocert|2025-02-04 00:00:00|Italie|30000.0|10.5984|96000.0|3.312|96000.0|317952.0|huile d'olives
ecocert|2025-02-04 00:00:00|Espagne|60000.0|11.592|210000.0|3.312|210000.0|695520.0|huile d'olives
ecocert|2025-02-04 00:00:00|Italie|30000.0|13.5792|123000.0|3.312|123000.0|407375.9999999999|huile d'olives
ecocert|2025-02-04 00:00:00|Italie|30000.0|10.5984|96000.0|3.312|96000.0|317952.0|huile d'olives
ecocert|2025-02-05 00:00:00|France|2638.0|17.2432|13717.6|3.316|13717.6|45487.5616|huile d'olives
ecocert|2025-02-05 00:00:00|France|19724.0|17.2432|102564.8|3.316|102564.8|340104.8768|huile d'olives
ecocert|2025-02-05 00:00:00|Slovénie|15000.0|10.9428|49500.0|3.316|49500.0|164142.0|huile d'olives
ecocert|2025-02-05 00:00:00|Italie|60000.0|13.5956|246000.0|3.316|246000.0|815735.9999999999|huile d'olives
ecocert|2025-02-05 00:00:00|Espagne|30000.0|13.5956|123000.0|3.316|123000.0|407867.9999999999|huile d'olives
ecocert|2025-02-05 00:00:00|Italie|30000.0|11.606|105000.0|3.316|105000.0|348180.0|huile d'olives
ecocert|2025-02-06 00:00:00|France|19724.0|17.2432|102564.8|3.316|102564.8|340104.8768|huile d'olives
ecocert|2025-02-05 00:00:00|Italie|30000.0|13.5956|407868.0|3.316|123000.0|407867.9999999999|huile d'olives
ecocert|2025-02-05 00:00:00|France|13190.4|15.9168|209948.95872|3.316|63313.92|209948.95872|huile d'olives
ecocert|2025-02-06 00:00:00|Espagne|90000.0|13.5874|368999.9999999999|3.314|368999.9999999999|1222866.0|huile d'olives
ecocert|2025-02-06 00:00:00|Espagne|96000.0|10.6048|307200.0|3.314|307200.0|1018060.8|huile d'olives
ecocert|2025-02-06 00:00:00|Italie|120000.0|13.9188|504000.0|3.314|504000.0|1670256.0|huile d'olives
ecocert|2025-02-06 00:00:00|Italie|30000.0|12.9246|117000.0|3.314|117000.0|387738.0|huile d'olives
ecocert|2025-02-07 00:00:00|Italie|60140.0|13.5833|246574.0|3.313|246574.0|816899.6619999999|huile d'olives
ecocert|2025-02-07 00:00:00|Italie|150000.0|13.252|1987800.0|3.313|600000.0|1987800.0|huile d'olives
ecocert|2025-02-07 00:00:00|oman|987.9|30.813126336|30440.2875073344|3.313|9188.1338688|30440.2875073344|huile d'olives
ecocert|2025-02-08 00:00:00|USA|14773.0|13.7525696|63523.89999999999|3.304|61491.1352|203166.7107008|huile d'olives
ecocert|2025-02-08 00:00:00|USA|14773.0|13.7525696|63523.89999999999|3.304|61491.1352|203166.7107008|huile d'olives
ecocert|2025-02-08 00:00:00|USA|14773.0|13.7525696|63523.89999999999|3.304|61491.1352|203166.7107008|huile d'olives
ecocert|2025-02-08 00:00:00|USA|14773.0|13.7525696|63523.89999999999|3.304|61491.1352|203166.7107008|huile d'olives
ecocert|2025-02-10 00:00:00|Italie|31405.0|10.56|100496.0|3.3|100496.0|331636.8|huile d'olives
ecocert|2025-02-10 00:00:00|Italie|120000.0|10.23|372000.0|3.3|372000.0|1227600.0|huile d'olives
ecocert|2025-02-10 00:00:00|France|19724.0|17.16|102564.8|3.3|102564.8|338463.84|huile d'olives
